Time1,Volts1,Volts2,Volts12,Time2,Volts22
4.22E-04,2.2,29.60000038,,,
4.23E-04,2.2,29.60000038,,,
4.24E-04,2.2,29.60000038,,,
4.25E-04,2.2,30.39999962,,,
4.26E-04,2.4000001,30.39999962,,,
4.27E-04,2.2,30.39999962,,,
4.28E-04,2.4000001,30.39999962,,,
4.29E-04,2.2,30.39999962,,,
4.30E-04,2.4000001,30.39999962,,,
4.31E-04,2.4000001,30.39999962,,,
4.32E-04,2.2,29.60000038,,,
4.33E-04,2.4000001,30.39999962,,,
4.34E-04,2.4000001,30.39999962,,,
4.35E-04,2.4000001,29.60000038,,,
4.36E-04,2.4000001,29.60000038,,,
4.37E-04,2.4000001,29.60000038,,,
4.38E-04,2.4000001,29.60000038,,,
4.39E-04,2.4000001,30.39999962,,,
4.40E-04,2.4000001,29.60000038,,,
4.41E-04,2.4000001,30.39999962,,,
4.42E-04,2.4000001,30.39999962,,,
4.43E-04,2.6000001,29.60000038,,,
4.44E-04,2.6000001,30.39999962,,,
4.45E-04,2.4000001,30.39999962,,,
4.46E-04,2.6000001,30.39999962,,,
4.47E-04,2.79999995,30.39999962,,,
4.48E-04,2.79999995,29.60000038,,,
4.49E-04,2.79999995,30.39999962,,,
4.50E-04,2.79999995,30.39999962,,,
4.51E-04,2.79999995,29.60000038,,,
4.52E-04,2.79999995,30.39999962,,,
4.53E-04,2.79999995,30.39999962,,,
4.54E-04,2.79999995,29.60000038,,,
4.55E-04,3,29.60000038,,,
4.56E-04,2.79999995,29.60000038,,,
4.57E-04,3,29.60000038,,,
4.58E-04,3,30.39999962,,,
4.59E-04,3,30.39999962,,,
4.60E-04,3,30.39999962,,,
4.61E-04,3,29.60000038,,,
4.62E-04,3,30.39999962,,,
4.63E-04,3.20000005,30.39999962,,,
4.64E-04,3,30.39999962,,,
4.65E-04,3.20000005,29.60000038,,,
4.66E-04,3.20000005,30.39999962,,,
4.67E-04,3.20000005,30.39999962,,,
4.68E-04,3.20000005,30.39999962,,,
4.69E-04,3.20000005,30.39999962,,,
4.70E-04,3.20000005,29.60000038,,,
4.71E-04,3.20000005,30.39999962,,,
4.72E-04,3.20000005,29.60000038,,,
4.73E-04,3.20000005,29.60000038,,,
4.74E-04,3.20000005,30.39999962,,,
4.75E-04,3.20000005,30.39999962,,,
4.76E-04,3.4000001,30.39999962,,,
4.77E-04,3.20000005,30.39999962,,,
4.78E-04,3.20000005,30.39999962,,,
4.79E-04,3.4000001,29.60000038,,,
4.80E-04,3.4000001,30.39999962,,,
4.81E-04,3.4000001,29.60000038,,,
4.82E-04,3.4000001,29.60000038,,,
4.83E-04,3.4000001,29.60000038,,,
4.84E-04,3.4000001,29.60000038,,,
4.85E-04,3.4000001,30.39999962,,,
4.86E-04,3.60000014,30.39999962,,,
4.87E-04,3.60000014,30.39999962,,,
4.88E-04,3.4000001,29.60000038,,,
4.89E-04,3.4000001,30.39999962,,,
4.90E-04,3.60000014,30.39999962,,,
4.91E-04,3.60000014,30.39999962,,,
4.92E-04,3.4000001,30.39999962,,,
4.93E-04,3.79999995,29.60000038,,,
4.94E-04,3.79999995,30.39999962,,,
4.95E-04,3.79999995,29.60000038,,,
4.96E-04,3.79999995,30.39999962,,,
4.97E-04,3.79999995,29.60000038,,,
4.98E-04,3.79999995,30.39999962,,,
4.99E-04,3.60000014,30.39999962,,,
5.00E-04,3.79999995,30.39999962,,,
5.01E-04,4,30.39999962,,,
5.02E-04,3.79999995,30.39999962,,,
5.03E-04,3.79999995,30.39999962,,,
5.04E-04,3.79999995,30.39999962,,,
5.05E-04,4,30.39999962,,,
5.06E-04,4,29.60000038,,,
5.07E-04,3.79999995,30.39999962,,,
5.08E-04,4,30.39999962,,,
5.09E-04,4,29.60000038,,,
5.10E-04,4,29.60000038,,,
5.11E-04,4,30.39999962,,,
5.12E-04,4,29.60000038,,,
5.13E-04,4,30.39999962,,,
5.14E-04,4.20000029,30.39999962,,,
5.15E-04,4,30.39999962,,,
5.16E-04,4,30.39999962,,,
5.17E-04,4.20000029,30.39999962,,,
5.18E-04,4.20000029,30.39999962,,,
5.19E-04,4.20000029,29.60000038,,,
5.20E-04,4.20000029,30.39999962,,,
5.21E-04,4.20000029,29.60000038,,,
5.22E-04,4.20000029,29.60000038,,,
5.23E-04,4.20000029,30.39999962,,,
5.24E-04,4.20000029,30.39999962,,,
5.25E-04,4.20000029,30.39999962,,,
5.26E-04,4.20000029,29.60000038,,,
5.27E-04,4.4000001,29.60000038,,,
5.28E-04,4.4000001,30.39999962,,,
5.29E-04,4.4000001,29.60000038,,,
5.30E-04,4.4000001,29.60000038,,,
5.31E-04,4.4000001,30.39999962,,,
5.32E-04,4.4000001,30.39999962,,,
5.33E-04,4.4000001,29.60000038,,,
5.34E-04,4.4000001,29.60000038,,,
5.35E-04,4.4000001,29.60000038,,,
5.36E-04,4.4000001,29.60000038,,,
5.37E-04,4.4000001,30.39999962,,,
5.38E-04,4.5999999,30.39999962,,,
5.39E-04,4.4000001,30.39999962,,,
5.40E-04,4.4000001,29.60000038,,,
5.41E-04,4.4000001,30.39999962,,,
5.42E-04,4.4000001,30.39999962,,,
5.43E-04,4.4000001,30.39999962,,,
5.44E-04,4.4000001,29.60000038,,,
5.45E-04,4.5999999,30.39999962,,,
5.46E-04,4.5999999,29.60000038,,,
5.47E-04,4.5999999,29.60000038,,,
5.48E-04,4.5999999,30.39999962,,,
5.49E-04,4.5999999,30.39999962,,,
5.50E-04,4.5999999,30.39999962,,,
5.51E-04,4.5999999,29.60000038,,,
5.52E-04,4.5999999,30.39999962,,,
5.53E-04,4.5999999,30.39999962,,,
5.54E-04,4.5999999,30.39999962,,,
5.55E-04,4.80000019,30.39999962,,,
5.56E-04,4.80000019,30.39999962,,,
5.57E-04,4.5999999,30.39999962,,,
5.58E-04,4.5999999,29.60000038,,,
5.59E-04,4.5999999,30.39999962,,,
5.60E-04,4.80000019,30.39999962,,,
5.61E-04,4.80000019,30.39999962,,,
5.62E-04,4.80000019,30.39999962,,,
5.63E-04,4.80000019,29.60000038,,,
5.64E-04,4.80000019,29.60000038,,,
5.65E-04,4.5999999,29.60000038,,,
5.66E-04,4.5999999,30.39999962,,,
5.67E-04,4.5999999,29.60000038,,,
5.68E-04,4.5999999,30.39999962,,,
5.69E-04,4.80000019,30.39999962,,,
5.70E-04,4.80000019,29.60000038,,,
5.71E-04,4.80000019,30.39999962,,,
5.72E-04,4.80000019,30.39999962,,,
5.73E-04,4.80000019,29.60000038,,,
5.74E-04,4.5999999,29.60000038,,,
5.75E-04,4.80000019,29.60000038,,,
5.76E-04,4.80000019,29.60000038,,,
5.77E-04,4.80000019,29.60000038,,,
5.78E-04,5,30.39999962,,,
5.79E-04,5,30.39999962,,,
5.80E-04,4.80000019,29.60000038,,,
5.81E-04,4.80000019,29.60000038,,,
5.82E-04,5,29.60000038,,,
5.83E-04,4.80000019,30.39999962,,,
5.84E-04,4.80000019,29.60000038,,,
5.85E-04,4.80000019,29.60000038,,,
5.86E-04,4.80000019,28.80000114,,,
5.87E-04,5,29.60000038,,,
5.88E-04,5,28.80000114,,,
5.89E-04,5,28,,,
5.90E-04,5,28,,,
5.91E-04,5,28,,,
5.92E-04,4.80000019,28,,,
5.93E-04,4.80000019,28,,,
5.94E-04,4.80000019,28,,,
5.95E-04,5,27.20000076,,,
5.96E-04,4.80000019,27.20000076,,,
5.97E-04,5,27.20000076,,,
5.98E-04,4.80000019,27.20000076,,,
5.99E-04,5.20000029,27.20000076,,,
6.00E-04,5,26.39999962,,,
6.01E-04,5,26.39999962,,,
6.02E-04,5,25.60000038,,,
6.03E-04,4.80000019,25.60000038,,,
6.04E-04,5,25.60000038,,,
6.05E-04,4.80000019,25.60000038,,,
6.06E-04,5,24.80000114,,,
6.07E-04,4.80000019,24.80000114,,,
6.08E-04,5,24.80000114,,,
6.09E-04,5,24.80000114,,,
6.10E-04,5,24.80000114,,,
6.11E-04,4.80000019,24.80000114,,,
6.12E-04,4.80000019,24.80000114,,,
6.13E-04,5,24.80000114,,,
6.14E-04,4.80000019,24,,,
6.15E-04,5,24,,,
6.16E-04,5,24,,,
6.17E-04,4.80000019,24,,,
6.18E-04,5,23.20000076,,,
6.19E-04,5,23.20000076,,,
6.20E-04,5,23.20000076,,,
6.21E-04,5,22.39999962,,,
6.22E-04,5,22.39999962,,,
6.23E-04,5,22.39999962,,,
6.24E-04,4.80000019,22.39999962,,,
6.25E-04,5,22.39999962,,,
6.26E-04,5,21.60000038,,,
6.27E-04,5,21.60000038,,,
6.28E-04,5,21.60000038,,,
6.29E-04,5.20000029,21.60000038,,,
6.30E-04,4.80000019,21.60000038,,,
6.31E-04,5.20000029,20.80000114,,,
6.32E-04,5.20000029,21.60000038,,,
6.33E-04,5,21.60000038,,,
6.34E-04,5,20.80000114,,,
6.35E-04,5,20.80000114,,,
6.36E-04,5.20000029,20.80000114,,,
6.37E-04,5,20.80000114,,,
6.38E-04,5,20.80000114,,,
6.39E-04,5,20,,,
6.40E-04,4.80000019,20,,,
6.41E-04,5,20,,,
6.42E-04,5,19.2000008,,,
6.43E-04,5,19.2000008,,,
6.44E-04,5,19.2000008,,,
6.45E-04,5,19.2000008,,,
6.46E-04,5,19.2000008,,,
6.47E-04,5,18.3999996,,,
6.48E-04,5,18.3999996,,,
6.49E-04,5,19.2000008,,,
6.50E-04,5,19.2000008,,,
6.51E-04,5.20000029,19.2000008,,,
6.52E-04,5.20000029,18.3999996,,,
6.53E-04,5,18.3999996,,,
6.54E-04,5,18.3999996,,,
6.55E-04,5,17.6000004,,,
6.56E-04,5,18.3999996,,,
6.57E-04,5,17.6000004,,,
6.58E-04,5.20000029,17.6000004,,,
6.59E-04,5.20000029,17.6000004,,,
6.60E-04,5,17.6000004,,,
6.61E-04,5.20000029,17.6000004,,,
6.62E-04,5,16.8000011,,,
6.63E-04,5.20000029,16.8000011,,,
6.64E-04,5,16.8000011,,,
6.65E-04,5.20000029,16.8000011,,,
6.66E-04,5.4000001,16.8000011,,,
6.67E-04,5,16.8000011,,,
6.68E-04,5.20000029,16.8000011,,,
6.69E-04,5.20000029,16.8000011,,,
6.70E-04,5.20000029,16.8000011,,,
6.71E-04,5.20000029,16.8000011,,,
6.72E-04,5.20000029,16,,,
6.73E-04,5.20000029,16.8000011,,,
6.74E-04,5.20000029,16,,,
6.75E-04,5.20000029,16,,,
6.76E-04,5.20000029,16,,,
6.77E-04,5.20000029,15.1999998,,,
6.78E-04,5.20000029,15.1999998,,,
6.79E-04,5.20000029,15.1999998,,,
6.80E-04,5.4000001,15.1999998,,,
6.81E-04,5.20000029,15.1999998,,,
6.82E-04,5.4000001,15.1999998,,,
6.83E-04,5.20000029,15.1999998,,,
6.84E-04,5.4000001,15.1999998,,,
6.85E-04,5.20000029,14.4000006,,,
6.86E-04,5.20000029,14.4000006,,,
6.87E-04,5.4000001,14.4000006,,,
6.88E-04,5.20000029,15.1999998,,,
6.89E-04,5.4000001,14.4000006,,,
6.90E-04,5.4000001,13.6000004,,,
6.91E-04,5.20000029,14.4000006,,,
6.92E-04,5.4000001,14.4000006,,,
6.93E-04,5.4000001,13.6000004,,,
6.94E-04,5.4000001,13.6000004,,,
6.95E-04,5.4000001,14.4000006,,,
6.96E-04,5.4000001,13.6000004,,,
6.97E-04,5.4000001,12.8000002,,,
6.98E-04,5.4000001,13.6000004,,,
6.99E-04,5.4000001,12.8000002,,,
7.00E-04,5.4000001,12.8000002,,,
7.01E-04,5.4000001,13.6000004,,,
7.02E-04,5.4000001,13.6000004,,,
7.03E-04,5.5999999,13.6000004,,,
7.04E-04,5.4000001,12.8000002,,,
7.05E-04,5.4000001,12.8000002,,,
7.06E-04,5.5999999,12.8000002,,,
7.07E-04,5.5999999,12.8000002,,,
7.08E-04,5.5999999,12.8000002,,,
7.09E-04,5.4000001,12,,,
7.10E-04,5.5999999,12.8000002,,,
7.11E-04,5.5999999,12.8000002,,,
7.12E-04,5.5999999,12,,,
7.13E-04,5.5999999,12,,,
7.14E-04,5.5999999,12,,,
7.15E-04,5.5999999,12,,,
7.16E-04,5.5999999,12,,,
7.17E-04,5.5999999,12,,,
7.18E-04,5.5999999,12,,,
7.19E-04,5.5999999,11.1999998,,,
7.20E-04,5.5999999,11.1999998,,,
7.21E-04,5.5999999,11.1999998,,,
7.22E-04,5.80000019,11.1999998,,,
7.23E-04,5.5999999,11.1999998,,,
7.24E-04,5.5999999,11.1999998,,,
7.25E-04,5.80000019,11.1999998,,,
7.26E-04,5.80000019,11.1999998,,,
7.27E-04,5.80000019,11.1999998,,,
7.28E-04,5.80000019,11.1999998,,,
7.29E-04,6,11.1999998,,,
7.30E-04,5.80000019,10.4000006,,,
7.31E-04,6,10.4000006,,,
7.32E-04,5.80000019,10.4000006,,,
7.33E-04,6,11.1999998,,,
7.34E-04,6,10.4000006,,,
7.35E-04,6,10.4000006,,,
7.36E-04,6,10.4000006,,,
7.37E-04,5.80000019,10.4000006,,,
7.38E-04,6,9.600000381,,,
7.39E-04,6,10.4000006,,,
7.40E-04,6,10.4000006,,,
7.41E-04,6,9.600000381,,,
7.42E-04,6,10.4000006,,,
7.43E-04,6.20000029,10.4000006,,,
7.44E-04,6.20000029,9.600000381,,,
7.45E-04,6.20000029,9.600000381,,,
7.46E-04,6.4000001,9.600000381,,,
7.47E-04,6.20000029,9.600000381,,,
7.48E-04,6.20000029,9.600000381,,,
7.49E-04,6,9.600000381,,,
7.50E-04,6.20000029,9.600000381,,,
7.51E-04,6.4000001,9.600000381,,,
7.52E-04,6.4000001,9.600000381,,,
7.53E-04,6.4000001,8.800000191,,,
7.54E-04,6.4000001,8.800000191,,,
7.55E-04,6.4000001,8.800000191,,,
7.56E-04,6.4000001,8.800000191,,,
7.57E-04,6.4000001,8.800000191,,,
7.58E-04,6.4000001,8.800000191,,,
7.59E-04,6.4000001,8.800000191,,,
7.60E-04,6.4000001,8.800000191,,,
7.61E-04,6.4000001,8.800000191,,,
7.62E-04,6.4000001,8.800000191,,,
7.63E-04,6.5999999,8.800000191,,,
7.64E-04,6.4000001,8.800000191,,,
7.65E-04,6.5999999,8.800000191,,,
7.66E-04,6.5999999,8.800000191,,,
7.67E-04,6.80000019,8.800000191,,,
7.68E-04,6.4000001,8.800000191,,,
7.69E-04,6.5999999,8.800000191,,,
7.70E-04,6.5999999,8,,,
7.71E-04,6.5999999,8.800000191,,,
7.72E-04,6.80000019,8,,,
7.73E-04,6.5999999,8,,,
7.74E-04,6.4000001,8,,,
7.75E-04,7,8,,,
7.76E-04,6.80000019,8,,,
7.77E-04,6.80000019,8,,,
7.78E-04,7,8,,,
7.79E-04,6.80000019,8,,,
7.80E-04,6.80000019,8,,,
7.81E-04,6.80000019,8,,,
7.82E-04,6.80000019,7.20000029,,,
7.83E-04,6.80000019,8,,,
7.84E-04,7,7.20000029,,,
7.85E-04,7,8,,,
7.86E-04,7.20000029,8,,,
7.87E-04,7,7.20000029,,,
7.88E-04,7,8,,,
7.89E-04,7,7.20000029,,,
7.90E-04,7,7.20000029,,,
7.91E-04,7.20000029,7.20000029,,,
7.92E-04,7,7.20000029,,,
7.93E-04,7,7.20000029,,,
7.94E-04,7.20000029,6.4000001,,,
7.95E-04,7.20000029,7.20000029,,,
7.96E-04,7.20000029,7.20000029,,,
7.97E-04,7.20000029,7.20000029,,,
7.98E-04,7,7.20000029,,,
7.99E-04,7.20000029,7.20000029,,,
8.00E-04,7.20000029,7.20000029,,,
8.01E-04,7.20000029,7.20000029,,,
8.02E-04,7.20000029,7.20000029,,,
8.03E-04,7.400000095,6.4000001,,,
8.04E-04,7.20000029,7.20000029,,,
8.05E-04,7.20000029,6.4000001,,,
8.06E-04,7.20000029,6.4000001,,,
8.07E-04,7.400000095,6.4000001,,,
8.08E-04,7.400000095,6.4000001,,,
8.09E-04,7.400000095,6.4000001,,,
8.10E-04,7.400000095,6.4000001,,,
8.11E-04,7.400000095,6.4000001,,,
8.12E-04,7.599999905,5.5999999,,,
8.13E-04,7.400000095,6.4000001,,,
8.14E-04,7.599999905,6.4000001,,,
8.15E-04,7.599999905,6.4000001,,,
8.16E-04,7.400000095,5.5999999,,,
8.17E-04,7.400000095,5.5999999,,,
8.18E-04,7.400000095,6.4000001,,,
8.19E-04,7.400000095,6.4000001,,,
8.20E-04,7.800000191,6.4000001,,,
8.21E-04,7.800000191,5.5999999,,,
8.22E-04,7.599999905,6.4000001,,,
8.23E-04,7.599999905,6.4000001,,,
8.24E-04,7.800000191,5.5999999,,,
8.25E-04,7.599999905,5.5999999,,,
8.26E-04,7.599999905,5.5999999,,,
8.27E-04,8,5.5999999,,,
8.28E-04,8,5.5999999,,,
8.29E-04,7.800000191,5.5999999,,,
8.30E-04,7.800000191,5.5999999,,,
8.31E-04,7.800000191,5.5999999,,,
8.32E-04,7.800000191,5.5999999,,,
8.33E-04,8,5.5999999,,,
8.34E-04,7.800000191,5.5999999,,,
8.35E-04,7.800000191,5.5999999,,,
8.36E-04,8,5.5999999,,,
8.37E-04,8,5.5999999,,,
8.38E-04,7.800000191,5.5999999,,,
8.39E-04,8,5.5999999,,,
8.40E-04,8,5.5999999,,,
8.41E-04,8,5.5999999,,,
8.42E-04,8,5.5999999,,,
8.43E-04,8.199999809,5.5999999,,,
8.44E-04,8,5.5999999,,,
8.45E-04,8.199999809,5.5999999,,,
8.46E-04,8,4.80000019,,,
8.47E-04,8,4.80000019,,,
8.48E-04,8.199999809,4.80000019,,,
8.49E-04,8,4.80000019,,,
8.50E-04,8.199999809,5.5999999,,,
8.51E-04,8.199999809,4.80000019,,,
8.52E-04,8.199999809,4.80000019,,,
8.53E-04,8.400000572,4.80000019,,,
8.54E-04,8.199999809,4.80000019,,,
8.55E-04,8.199999809,4.80000019,,,
8.56E-04,8.199999809,5.5999999,,,
8.57E-04,8.199999809,4.80000019,,,
8.58E-04,8.199999809,4.80000019,,,
8.59E-04,8.199999809,4.80000019,,,
8.60E-04,8.199999809,4.80000019,,,
8.61E-04,8.199999809,4.80000019,,,
8.62E-04,8.199999809,4.80000019,,,
8.63E-04,8.199999809,4.80000019,,,
8.64E-04,8.199999809,4.80000019,,,
8.65E-04,8.400000572,4.80000019,,,
8.66E-04,8.400000572,4.80000019,,,
8.67E-04,8.199999809,4,,,
8.68E-04,8.199999809,4.80000019,,,
8.69E-04,8.400000572,4,,,
8.70E-04,8.400000572,4.80000019,,,
8.71E-04,8.199999809,4,,,
8.72E-04,8.400000572,4,,,
8.73E-04,8.400000572,4,,,
8.74E-04,8.600000381,4,,,
8.75E-04,8.600000381,4,,,
8.76E-04,8.400000572,4,,,
8.77E-04,8.600000381,4.80000019,,,
8.78E-04,8.600000381,4,,,
8.79E-04,8.600000381,4,,,
8.80E-04,8.600000381,4,,,
8.81E-04,8.600000381,4,,,
8.82E-04,8.600000381,4,,,
8.83E-04,8.600000381,4,,,
8.84E-04,8.600000381,4,,,
8.85E-04,8.600000381,4,,,
8.86E-04,8.600000381,4,,,
8.87E-04,8.800000191,4,,,
8.88E-04,8.600000381,3.20000005,,,
8.89E-04,8.800000191,4,,,
8.90E-04,8.800000191,3.20000005,,,
8.91E-04,8.800000191,3.20000005,,,
8.92E-04,8.600000381,3.20000005,,,
8.93E-04,8.600000381,4,,,
8.94E-04,8.800000191,4,,,
8.95E-04,8.800000191,4,,,
8.96E-04,8.800000191,4,,,
8.97E-04,9,4,,,
8.98E-04,8.800000191,4,,,
8.99E-04,8.800000191,4,,,
9.00E-04,8.800000191,4,,,
9.01E-04,9,3.20000005,,,
9.02E-04,9,4,,,
9.03E-04,9,3.20000005,,,
9.04E-04,9,3.20000005,,,
9.05E-04,9,3.20000005,,,
9.06E-04,9,3.20000005,,,
9.07E-04,9,3.20000005,,,
9.08E-04,9,3.20000005,,,
9.09E-04,9,3.20000005,,,
9.10E-04,9,3.20000005,,,
9.11E-04,8.800000191,3.20000005,,,
9.12E-04,9,3.20000005,,,
9.13E-04,8.800000191,3.20000005,,,
9.14E-04,9.199999809,3.20000005,,,
9.15E-04,9,3.20000005,,,
9.16E-04,8.800000191,3.20000005,,,
9.17E-04,9.199999809,3.20000005,,,
9.18E-04,9.199999809,3.20000005,,,
9.19E-04,9,3.20000005,,,
9.20E-04,9.199999809,3.20000005,,,
9.21E-04,9,2.4000001,,,
9.22E-04,9,3.20000005,,,
9.23E-04,9.199999809,3.20000005,,,
9.24E-04,9,3.20000005,,,
9.25E-04,9,3.20000005,,,
9.26E-04,9.199999809,2.4000001,,,
9.27E-04,9,3.20000005,,,
9.28E-04,9.199999809,3.20000005,,,
9.29E-04,9.199999809,3.20000005,,,
9.30E-04,9.400000572,3.20000005,,,
9.31E-04,9.199999809,3.20000005,,,
9.32E-04,9.199999809,3.20000005,,,
9.33E-04,9.199999809,3.20000005,,,
9.34E-04,9.199999809,3.20000005,,,
9.35E-04,9.199999809,2.4000001,,,
9.36E-04,9.400000572,2.4000001,,,
9.37E-04,9.199999809,2.4000001,,,
9.38E-04,9.199999809,2.4000001,,,
9.39E-04,9.199999809,2.4000001,,,
9.40E-04,9.400000572,2.4000001,,,
9.41E-04,9.400000572,3.20000005,,,
9.42E-04,9.199999809,2.4000001,,,
9.43E-04,9.199999809,2.4000001,,,
9.44E-04,9.199999809,2.4000001,,,
9.45E-04,9.199999809,2.4000001,,,
9.46E-04,9.400000572,3.20000005,,,
9.47E-04,9.400000572,2.4000001,,,
9.48E-04,9.400000572,2.4000001,,,
9.49E-04,9.400000572,3.20000005,,,
9.50E-04,9.400000572,2.4000001,,,
9.51E-04,9.400000572,2.4000001,,,
9.52E-04,9.400000572,2.4000001,,,
9.53E-04,9.199999809,2.4000001,,,
9.54E-04,9.600000381,2.4000001,,,
9.55E-04,9.400000572,2.4000001,,,
9.56E-04,9.400000572,2.4000001,,,
9.57E-04,9.400000572,2.4000001,,,
9.58E-04,9.400000572,2.4000001,,,
9.59E-04,9.400000572,2.4000001,,,
